mapping_type    icdo_code_mix   icdo_label_mix    ncit_id ncit_label  icdom_id    icdom_label icdot_id    icdot_label pgx_sample_example  pgx_example_link  pgx_sample_count
primary ICD-O M	icdom-84430	Clear cell cystadenoma					pgx:icdom-84430	Clear cell cystadenoma			0
primary ICD-O M	icdom-84441	Clear cell cystic tumor of borderline malignancy					pgx:icdom-84441	Clear cell cystic tumor of borderline malignancy			0
primary ICD-O M	icdom-84500	Papillary cystadenoma, NOS	NCIT:C2974	Papillary Cystadenoma			pgx:icdom-84500	Papillary cystadenoma, NOS			0
primary ICD-O M	icdom-84503	Papillary cystadenocarcinoma, NOS	NCIT:C3777	Papillary Cystadenocarcinoma			pgx:icdom-84503	Papillary cystadenocarcinoma, NOS			2
pgx code mix	icdom-84503~icdot-C56.9	Papillary cystadenocarcinoma, NOS (Ovary)	NCIT:C3777	Papillary Cystadenocarcinoma	pgx:icdom-84503	Papillary cystadenocarcinoma, NOS	pgx:icdot-C56.9	Ovary	Papillary serous cystadenocarcinoma	https://progenetix.org/services/ids/pgxbs-kftvh8x5	2
primary ICD-O M	icdom-84511	Papillary cystadenoma, borderline malignancy	NCIT:C4178	Borderline Papillary Cystadenoma			pgx:icdom-84511	Papillary cystadenoma, borderline malignancy			0
primary ICD-O M	icdom-84521	Solid pseudopapillary tumor	NCIT:C4179	Papillary Cystic Neoplasm			pgx:icdom-84521	Solid pseudopapillary tumor			5
pgx code mix	icdom-84521~icdot-C52.9	Solid pseudopapillary tumor (Vagina, NOS)	NCIT:C37212	Solid Pseudopapillary Neoplasm of the Pancreas	pgx:icdom-84521	Solid pseudopapillary tumor	pgx:icdot-C52.9	Vagina, NOS	Solid Pseudopapillary Neoplasm of the Pancreas	https://progenetix.org/services/ids/pgxbs-kftvl94u	5
primary ICD-O M	icdom-84523	Solid pseudopapillary carcinoma					pgx:icdom-84523	Solid pseudopapillary carcinoma			0
primary ICD-O M	icdom-84530	Intraductal papillary-mucinous adenoma					pgx:icdom-84530	Intraductal papillary-mucinous adenoma			7
pgx code mix	icdom-84530~icdot-C25.9	Intraductal papillary-mucinous adenoma (Pancreas, NOS)	NCIT:C95514	Pancreatic Intraductal Papillary Mucinous Neoplasm, Oncocytic-Type	pgx:icdom-84530	Intraductal papillary-mucinous adenoma	pgx:icdot-C25.9	Pancreas, NOS	intraductal papillary mucinous neoplasms of the pancreas [Low-grade]	https://progenetix.org/services/ids/pgxbs-l08ahxlb	7
primary ICD-O M	icdom-84532	Intraductal papillary-mucinous carcinoma, non-invasive					pgx:icdom-84532	Intraductal papillary-mucinous carcinoma, non-invasive			5
pgx code mix	icdom-84532~icdot-C25.9	Intraductal papillary-mucinous carcinoma, non-invasive (Pancreas, NOS)	NCIT:C38342	Pancreatic Intraductal Papillary-Mucinous Neoplasm	pgx:icdom-84532	Intraductal papillary-mucinous carcinoma, non-invasive	pgx:icdot-C25.9	Pancreas, NOS	intraductal papillary mucinous neoplasms of the pancreas [High grade]	https://progenetix.org/services/ids/pgxbs-kftvis7u	5
primary ICD-O M	icdom-84533	Intraductal papillary-mucinous carcinoma, invasive					pgx:icdom-84533	Intraductal papillary-mucinous carcinoma, invasive			12
pgx code mix	icdom-84533~icdot-C25.9	Intraductal papillary-mucinous carcinoma, invasive (Pancreas, NOS)	NCIT:C38342	Pancreatic Intraductal Papillary-Mucinous Neoplasm	pgx:icdom-84533	Intraductal papillary-mucinous carcinoma, invasive	pgx:icdot-C25.9	Pancreas, NOS	Intraductal Papillary Mucinous Neoplasm	https://progenetix.org/services/ids/pgxbs-kftvla8d	8
pgx code mix	icdom-84533~icdot-C25.9	Intraductal papillary-mucinous carcinoma, invasive (Pancreas, NOS)	NCIT:C5726	Pancreatic Intraductal Papillary-Mucinous Neoplasm with an Associated Invasive Carcinoma	pgx:icdom-84533	Intraductal papillary-mucinous carcinoma, invasive	pgx:icdot-C25.9	Pancreas, NOS	intraductal papillary mucinous neoplasms of the pancreas [IPMN invasive]	https://progenetix.org/services/ids/pgxbs-kftvis80	4
primary ICD-O M	icdom-84540	Cystic tumor of atrio-ventricular node	NCIT:C45754	Cystic Tumor of Atrioventricular Node			pgx:icdom-84540	Cystic tumor of atrio-ventricular node			0
primary ICD-O M	icdom-84600	Papillary serous cystadenoma, NOS	NCIT:C4180	Papillary Serous Cystadenoma			pgx:icdom-84600	Papillary serous cystadenoma, NOS			0
primary ICD-O M	icdom-84603	Papillary serous cystadenocarcinoma	NCIT:C8377	Papillary Serous Cystadenocarcinoma			pgx:icdom-84603	Papillary serous cystadenocarcinoma			149
pgx code mix	icdom-84603~icdot-C48.1	Papillary serous cystadenocarcinoma (Specified parts of peritoneum)	NCIT:C8377	Papillary Serous Cystadenocarcinoma	pgx:icdom-84603	Papillary serous cystadenocarcinoma	pgx:icdot-C48.1	Specified parts of peritoneum	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhkzf	1
pgx code mix	icdom-84603~icdot-C54.1	Papillary serous cystadenocarcinoma (Endometrium)	NCIT:C8377	Papillary Serous Cystadenocarcinoma	pgx:icdom-84603	Papillary serous cystadenocarcinoma	pgx:icdot-C54.1	Endometrium	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhtfh	3
pgx code mix	icdom-84603~icdot-C56.9	Papillary serous cystadenocarcinoma (Ovary)	NCIT:C8377	Papillary Serous Cystadenocarcinoma	pgx:icdom-84603	Papillary serous cystadenocarcinoma	pgx:icdot-C56.9	Ovary	Papillary serous cystadenocarcinoma	https://progenetix.org/services/ids/pgxbs-l08ahxrh	145
primary ICD-O M	icdom-84610	Serous surface papilloma	NCIT:C4181	Serous Surface Papilloma			pgx:icdom-84610	Serous surface papilloma			0
primary ICD-O M	icdom-84613	Serous surface papillary carcinoma	NCIT:C4182	Serous Surface Papillary Carcinoma			pgx:icdom-84613	Serous surface papillary carcinoma			150
pgx code mix	icdom-84613~icdot-C54.1	Serous surface papillary carcinoma (Endometrium)	NCIT:C4182	Serous Surface Papillary Carcinoma	pgx:icdom-84613	Serous surface papillary carcinoma	pgx:icdot-C54.1	Endometrium	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhyjc	2
pgx code mix	icdom-84613~icdot-C56.9	Serous surface papillary carcinoma (Ovary)	NCIT:C105555	High Grade Ovarian Serous Adenocarcinoma	pgx:icdom-84613	Serous surface papillary carcinoma	pgx:icdot-C56.9	Ovary	High-Grade Serous Ovarian Cancer	https://progenetix.org/services/ids/pgxbs-kftvla7t	133
pgx code mix	icdom-84613~icdot-C56.9	Serous surface papillary carcinoma (Ovary)	NCIT:C4182	Serous Surface Papillary Carcinoma	pgx:icdom-84613	Serous surface papillary carcinoma	pgx:icdot-C56.9	Ovary	Recurrent Tumor	https://progenetix.org/services/ids/pgxbs-kftvi7cs	15
primary ICD-O M	icdom-84621	Serous papillary cystic tumor of borderline malignancy	NCIT:C4183	Borderline Papillary Serous Cystadenoma			pgx:icdom-84621	Serous papillary cystic tumor of borderline malignancy			4
pgx code mix	icdom-84621~icdot-C56.9	Serous papillary cystic tumor of borderline malignancy (Ovary)	NCIT:C4183	Borderline Papillary Serous Cystadenoma	pgx:icdom-84621	Serous papillary cystic tumor of borderline malignancy	pgx:icdot-C56.9	Ovary	Papillary serous cystadenocarcinoma	https://progenetix.org/services/ids/pgxbs-kftvgysc	4
primary ICD-O M	icdom-84631	Serous surface papillary tumor of borderline malignancy					pgx:icdom-84631	Serous surface papillary tumor of borderline malignancy			0
primary ICD-O M	icdom-84700	Mucinous cystadenoma, NOS	NCIT:C2973	Mucinous Cystadenoma			pgx:icdom-84700	Mucinous cystadenoma, NOS			58
pgx code mix	icdom-84700~icdot-C56.9	Mucinous cystadenoma, NOS (Ovary)	NCIT:C4512	Ovarian Mucinous Cystadenoma	pgx:icdom-84700	Mucinous cystadenoma, NOS	pgx:icdot-C56.9	Ovary	ovarian tumour [benign, mucinous]	https://progenetix.org/services/ids/pgxbs-kftvj7yc	58
primary ICD-O M	icdom-84702	Mucinous cystadenocarcinoma, non-invasive					pgx:icdom-84702	Mucinous cystadenocarcinoma, non-invasive			0
primary ICD-O M	icdom-84703	Mucinous cystadenocarcinoma, NOS	NCIT:C3776	Mucinous Cystadenocarcinoma			pgx:icdom-84703	Mucinous cystadenocarcinoma, NOS			25
pgx code mix	icdom-84703~icdot-C25.9	Mucinous cystadenocarcinoma, NOS (Pancreas, NOS)	NCIT:C41247	Pancreatic Mucinous-Cystic Neoplasm	pgx:icdom-84703	Mucinous cystadenocarcinoma, NOS	pgx:icdot-C25.9	Pancreas, NOS	Mucinous Cystic Neoplasm	https://progenetix.org/services/ids/pgxbs-kftvl7ck	2
pgx code mix	icdom-84703~icdot-C56.9	Mucinous cystadenocarcinoma, NOS (Ovary)	NCIT:C4026	Ovarian mucinous cystadenocarcinoma	pgx:icdom-84703	Mucinous cystadenocarcinoma, NOS	pgx:icdot-C56.9	Ovary	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvksui	23
primary ICD-O M	icdom-84710	Papillary mucinous cystadenoma, NOS	NCIT:C4184	Papillary Mucinous Cystadenoma			pgx:icdom-84710	Papillary mucinous cystadenoma, NOS			0
primary ICD-O M	icdom-84713	Papillary mucinous cystadenocarcinoma	NCIT:C65204	Papillary Mucinous Cystadenocarcinoma			pgx:icdom-84713	Papillary mucinous cystadenocarcinoma			0
primary ICD-O M	icdom-84721	Mucinous cystic tumor of borderline malignancy					pgx:icdom-84721	Mucinous cystic tumor of borderline malignancy			14
pgx code mix	icdom-84721~icdot-C56.9	Mucinous cystic tumor of borderline malignancy (Ovary)	NCIT:C40033	Malignant Ovarian Mucinous Tumor	pgx:icdom-84721	Mucinous cystic tumor of borderline malignancy	pgx:icdot-C56.9	Ovary	Ovarian tumor [mucinous, Low malignant potential]	https://progenetix.org/services/ids/pgxbs-l08ahxlm	1
pgx code mix	icdom-84721~icdot-C56.9	Mucinous cystic tumor of borderline malignancy (Ovary)	NCIT:C40036	Borderline Ovarian Mucinous Tumor	pgx:icdom-84721	Mucinous cystic tumor of borderline malignancy	pgx:icdot-C56.9	Ovary	Ovarian tumor [borderline, mucinous]	https://progenetix.org/services/ids/pgxbs-l08ahxr4	12
pgx code mix	icdom-84721~icdot-C56.9	Mucinous cystic tumor of borderline malignancy (Ovary)	NCIT:C7271	Borderline Ovarian Serous Papillary Cystic Tumor	pgx:icdom-84721	Mucinous cystic tumor of borderline malignancy	pgx:icdot-C56.9	Ovary	Serous papillary cystic tumor of borderline malignancy	https://progenetix.org/services/ids/pgxbs-l08ahxs6	1
primary ICD-O M	icdom-84731	Papillary mucinous cystadenoma, borderline malignancy	NCIT:C4186	Borderline Papillary Mucinous Cystadenoma			pgx:icdom-84731	Papillary mucinous cystadenoma, borderline malignancy			0
primary ICD-O M	icdom-84800	Mucinous adenoma	NCIT:C2973	Mucinous Cystadenoma			pgx:icdom-84800	Mucinous adenoma			62
pgx code mix	icdom-84800~icdot-C56.9	Mucinous adenoma (Ovary)	NCIT:C2973	Mucinous Cystadenoma	pgx:icdom-84800	Mucinous adenoma	pgx:icdot-C56.9	Ovary	Benign mucinous ovarian tumour	https://progenetix.org/services/ids/pgxbs-kftvkftq	62
primary ICD-O M	icdom-84801	Low grade appendiceal mucinous neoplasm	NCIT:C42598	Low-Grade Appendiceal Mucinous Neoplasm			pgx:icdom-84801	Low grade appendiceal mucinous neoplasm			0
primary ICD-O M	icdom-84803	Mucinous adenocarcinoma	NCIT:C26712	Mucinous Adenocarcinoma			pgx:icdom-84803	Mucinous adenocarcinoma			317
pgx code mix	icdom-84803~icdot-C01.9	Mucinous adenocarcinoma (Base of tongue, NOS)	NCIT:C26712	Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C01.9	Base of tongue, NOS	Mucinous adenocarcinoma [right ventral surface of the tongue]	https://progenetix.org/services/ids/pgxbs-kftvglxe	1
pgx code mix	icdom-84803~icdot-C15.5	Mucinous adenocarcinoma (Lower third of esophagus)	NCIT:C26712	Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C15.5	Lower third of esophagus	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi3ui	1
pgx code mix	icdom-84803~icdot-C16.0	Mucinous adenocarcinoma (Cardia, NOS)	NCIT:C5248	Mucinous Gastric Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C16.0	Cardia, NOS	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi76q	3
pgx code mix	icdom-84803~icdot-C16.1	Mucinous adenocarcinoma (Fundus of stomach)	NCIT:C5248	Mucinous Gastric Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C16.1	Fundus of stomach	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhvm6	1
pgx code mix	icdom-84803~icdot-C16.2	Mucinous adenocarcinoma (Body of stomach)	NCIT:C5248	Mucinous Gastric Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C16.2	Body of stomach	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi6fi	4
pgx code mix	icdom-84803~icdot-C16.3	Mucinous adenocarcinoma (Gastric antrum)	NCIT:C5248	Mucinous Gastric Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C16.3	Gastric antrum	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi7q7	12
pgx code mix	icdom-84803~icdot-C16.9	Mucinous adenocarcinoma (Stomach, NOS)	NCIT:C5248	Mucinous Gastric Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C16.9	Stomach, NOS	Gastric Type Mucinous Carcinoma	https://progenetix.org/services/ids/pgxbs-kftvl89m	12
pgx code mix	icdom-84803~icdot-C17.9	Mucinous adenocarcinoma (Small intestine, NOS)	NCIT:C26712	Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C17.9	Small intestine, NOS	Adenocarcinoma [small intestine, sporadic]	https://progenetix.org/services/ids/pgxbs-kftvha2x	5
pgx code mix	icdom-84803~icdot-C18.0	Mucinous adenocarcinoma (Cecum)	NCIT:C7966	Colon Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.0	Cecum	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi8aq	16
pgx code mix	icdom-84803~icdot-C18.1	Mucinous adenocarcinoma (Appendix)	NCIT:C43558	Appendix Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.1	Appendix	Mucinous Adenocarcinoma of the Appendix	https://progenetix.org/services/ids/pgxbs-kftvla28	48
pgx code mix	icdom-84803~icdot-C18.2	Mucinous adenocarcinoma (Ascending colon)	NCIT:C7966	Colon Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.2	Ascending colon	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi9ou	19
pgx code mix	icdom-84803~icdot-C18.3	Mucinous adenocarcinoma (Hepatic flexure of colon)	NCIT:C7966	Colon Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.3	Hepatic flexure of colon	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi4w8	3
pgx code mix	icdom-84803~icdot-C18.4	Mucinous adenocarcinoma (Transverse colon)	NCIT:C7966	Colon Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.4	Transverse colon	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi8oh	5
pgx code mix	icdom-84803~icdot-C18.5	Mucinous adenocarcinoma (Splenic flexure of colon)	NCIT:C7966	Colon Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.5	Splenic flexure of colon	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi7eq	1
pgx code mix	icdom-84803~icdot-C18.6	Mucinous adenocarcinoma (Descending colon)	NCIT:C7966	Colon Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.6	Descending colon	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi2gu	4
pgx code mix	icdom-84803~icdot-C18.7	Mucinous adenocarcinoma (Sigmoid colon)	NCIT:C43592	Rectosigmoid Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.7	Sigmoid colon	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi5ky	8
pgx code mix	icdom-84803~icdot-C18.9	Mucinous adenocarcinoma (Colon, NOS)	NCIT:C7966	Colon Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.9	Colon, NOS	colorectal carcinoma [right, mucinous, lymph node metastasis]	https://progenetix.org/services/ids/pgxbs-kftvia3k	33
pgx code mix	icdom-84803~icdot-C19.9	Mucinous adenocarcinoma (Rectosigmoid junction)	NCIT:C43585	Colorectal Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C19.9	Rectosigmoid junction	Mucinous Adenocarcinoma of the Colon and Rectum	https://progenetix.org/services/ids/pgxbs-kftvl9wg	39
pgx code mix	icdom-84803~icdot-C19.9	Mucinous adenocarcinoma (Rectosigmoid junction)	NCIT:C43592	Rectosigmoid Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C19.9	Rectosigmoid junction	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi5ig	10
pgx code mix	icdom-84803~icdot-C20.9	Mucinous adenocarcinoma (Rectum, NOS)	NCIT:C7973	Rectal Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C20.9	Rectum, NOS	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi6ff	5
pgx code mix	icdom-84803~icdot-C25.0	Mucinous adenocarcinoma (Head of pancreas)	NCIT:C26712	Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C25.0	Head of pancreas	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi0cr	5
pgx code mix	icdom-84803~icdot-C34.1	Mucinous adenocarcinoma (Upper lobe, lung)	NCIT:C26712	Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C34.1	Upper lobe, lung	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhsxf	5
pgx code mix	icdom-84803~icdot-C34.3	Mucinous adenocarcinoma (Lower lobe, lung)	NCIT:C26712	Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C34.3	Lower lobe, lung	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi7d2	10
pgx code mix	icdom-84803~icdot-C49.9	Mucinous adenocarcinoma (Connective, subcutaneous and other soft tissues, NOS)	NCIT:C26712	Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Mucinous adenocarcinoma [right palate]	https://progenetix.org/services/ids/pgxbs-kftvglx9	1
pgx code mix	icdom-84803~icdot-C50.9	Mucinous adenocarcinoma (Breast, NOS)	NCIT:C26712	Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C50.9	Breast, NOS	breast carcinoma [Prneg]	https://progenetix.org/services/ids/pgxbs-kftvkapv	25
pgx code mix	icdom-84803~icdot-C50.9	Mucinous adenocarcinoma (Breast, NOS)	NCIT:C9131	Mucinous Breast Carcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C50.9	Breast, NOS	mucinous carcinoma	https://progenetix.org/services/ids/pgxbs-kftvkk2c	4
pgx code mix	icdom-84803~icdot-C53.9	Mucinous adenocarcinoma (Cervix uteri)	NCIT:C26712	Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C53.9	Cervix uteri	Mucinous Carcinoma	https://progenetix.org/services/ids/pgxbs-kftvl68j	2
pgx code mix	icdom-84803~icdot-C56.9	Mucinous adenocarcinoma (Ovary)	NCIT:C5243	Ovarian Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C56.9	Ovary	Mucinous Ovarian Cancer	https://progenetix.org/services/ids/pgxbs-kftvla6c	31
pgx code mix	icdom-84803~icdot-C61.9	Mucinous adenocarcinoma (Prostate gland)	NCIT:C26712	Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C61.9	Prostate gland	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhl9a	1
pgx code mix	icdom-84803~icdot-C77.9	Mucinous adenocarcinoma (Lymph node, NOS)	NCIT:C26712	Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C77.9	Lymph node, NOS	Mucinous adenocarcinoma [metastasis, left jugulodigastric]	https://progenetix.org/services/ids/pgxbs-kftvglxc	2
pgx code mix	icdom-84803~icdot-C80.9	Mucinous adenocarcinoma (Unknown primary site)	NCIT:C26712	Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C80.9	Unknown primary site	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhtrk	1
primary ICD-O M	icdom-84806	Pseudomyxoma peritonei	NCIT:C3345	Pseudomyxoma Peritonei			pgx:icdom-84806	Pseudomyxoma peritonei			0
primary ICD-O M	icdom-84813	Mucin-producing adenocarcinoma	NCIT:C27379	Mucin-Producing Adenocarcinoma			pgx:icdom-84813	Mucin-producing adenocarcinoma			10
pgx code mix	icdom-84813~icdot-C16.9	Mucin-producing adenocarcinoma (Stomach, NOS)	NCIT:C27379	Mucin-Producing Adenocarcinoma	pgx:icdom-84813	Mucin-producing adenocarcinoma	pgx:icdot-C16.9	Stomach, NOS	gastric carcinoma [Mucin-producing adenocarcinoma, Poor differentiation]	https://progenetix.org/services/ids/pgxbs-kftvhdbk	9
pgx code mix	icdom-84813~icdot-C50.9	Mucin-producing adenocarcinoma (Breast, NOS)	NCIT:C27379	Mucin-Producing Adenocarcinoma	pgx:icdom-84813	Mucin-producing adenocarcinoma	pgx:icdot-C50.9	Breast, NOS	Mucin-producing adenocarcinoma	https://progenetix.org/services/ids/pgxbs-kftvgrhu	1
primary ICD-O M	icdom-84823	Mucinous adenocarcinoma, endocervical type	NCIT:C66953	Mucinous Adenocarcinoma, Endocervical Type			pgx:icdom-84823	Mucinous adenocarcinoma, endocervical type			16
pgx code mix	icdom-84823~icdot-C53.0	Mucinous adenocarcinoma, endocervical type (Endocervix)	NCIT:C66953	Mucinous Adenocarcinoma, Endocervical Type	pgx:icdom-84823	Mucinous adenocarcinoma, endocervical type	pgx:icdot-C53.0	Endocervix	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi8r7	1
pgx code mix	icdom-84823~icdot-C53.9	Mucinous adenocarcinoma, endocervical type (Cervix uteri)	NCIT:C66953	Mucinous Adenocarcinoma, Endocervical Type	pgx:icdom-84823	Mucinous adenocarcinoma, endocervical type	pgx:icdot-C53.9	Cervix uteri	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi8zs	15
primary ICD-O M	icdom-84903	Signet ring cell carcinoma	NCIT:C3774	Signet Ring Cell Carcinoma			pgx:icdom-84903	Signet ring cell carcinoma			85
pgx code mix	icdom-84903~icdot-C16.0	Signet ring cell carcinoma (Cardia, NOS)	NCIT:C3774	Signet Ring Cell Carcinoma	pgx:icdom-84903	Signet ring cell carcinoma	pgx:icdot-C16.0	Cardia, NOS	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi8sd	5
pgx code mix	icdom-84903~icdot-C16.2	Signet ring cell carcinoma (Body of stomach)	NCIT:C3774	Signet Ring Cell Carcinoma	pgx:icdom-84903	Signet ring cell carcinoma	pgx:icdot-C16.2	Body of stomach	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi336	3
